
Predictions were generated on 08-Sep-2020 at 15:27:37 using BeamDyn




Time	TipTDxr   	TipTDyr   	TipTDzr   
(s)	(m)	(m)	(m)
       1.824000	 9.163E-04	-8.328E-05	-1.156E-08
       1.826000	 9.238E-04	-8.465E-05	-1.176E-08
       1.828000	 9.314E-04	-8.596E-05	-1.197E-08
       1.830000	 9.390E-04	-8.721E-05	-1.217E-08
       1.832000	 9.466E-04	-8.839E-05	-1.238E-08
       1.834000	 9.542E-04	-8.951E-05	-1.259E-08
       1.836000	 9.619E-04	-9.058E-05	-1.280E-08
       1.838000	 9.695E-04	-9.158E-05	-1.302E-08
       1.840000	 9.772E-04	-9.252E-05	-1.323E-08
       1.842000	 9.850E-04	-9.339E-05	-1.345E-08
       1.844000	 9.927E-04	-9.421E-05	-1.367E-08
       1.846000	 1.000E-03	-9.496E-05	-1.390E-08
       1.848000	 1.008E-03	-9.566E-05	-1.413E-08
       1.850000	 1.016E-03	-9.629E-05	-1.436E-08
       1.852000	 1.024E-03	-9.685E-05	-1.459E-08
       1.854000	 1.032E-03	-9.736E-05	-1.482E-08
       1.856000	 1.040E-03	-9.780E-05	-1.506E-08
       1.858000	 1.047E-03	-9.819E-05	-1.530E-08
       1.860000	 1.055E-03	-9.851E-05	-1.554E-08
       1.862000	 1.063E-03	-9.876E-05	-1.578E-08
       1.864000	 1.071E-03	-9.895E-05	-1.603E-08
       1.866000	 1.079E-03	-9.908E-05	-1.627E-08
       1.868000	 1.087E-03	-9.915E-05	-1.652E-08
       1.870000	 1.095E-03	-9.915E-05	-1.677E-08
       1.872000	 1.103E-03	-9.908E-05	-1.702E-08
       1.874000	 1.110E-03	-9.896E-05	-1.728E-08
       1.876000	 1.118E-03	-9.876E-05	-1.754E-08
       1.878000	 1.126E-03	-9.850E-05	-1.779E-08
       1.880000	 1.134E-03	-9.818E-05	-1.805E-08
       1.882000	 1.142E-03	-9.779E-05	-1.831E-08
       1.884000	 1.150E-03	-9.733E-05	-1.857E-08
       1.886000	 1.158E-03	-9.681E-05	-1.884E-08
       1.888000	 1.165E-03	-9.622E-05	-1.910E-08
       1.890000	 1.173E-03	-9.556E-05	-1.937E-08
       1.892000	 1.181E-03	-9.484E-05	-1.963E-08
       1.894000	 1.189E-03	-9.405E-05	-1.990E-08
       1.896000	 1.196E-03	-9.319E-05	-2.017E-08
       1.898000	 1.204E-03	-9.227E-05	-2.044E-08
       1.900000	 1.212E-03	-9.128E-05	-2.071E-08
       1.902000	 1.219E-03	-9.022E-05	-2.098E-08
       1.904000	 1.227E-03	-8.910E-05	-2.125E-08
       1.906000	 1.235E-03	-8.791E-05	-2.152E-08
       1.908000	 1.242E-03	-8.665E-05	-2.179E-08
       1.910000	 1.250E-03	-8.533E-05	-2.206E-08
       1.912000	 1.257E-03	-8.394E-05	-2.233E-08
       1.914000	 1.265E-03	-8.249E-05	-2.261E-08
       1.916000	 1.272E-03	-8.098E-05	-2.288E-08
       1.918000	 1.280E-03	-7.940E-05	-2.315E-08
       1.920000	 1.287E-03	-7.775E-05	-2.342E-08
       1.922000	 1.294E-03	-7.605E-05	-2.369E-08
       1.924000	 1.301E-03	-7.428E-05	-2.396E-08
       1.926000	 1.309E-03	-7.245E-05	-2.423E-08
       1.928000	 1.316E-03	-7.055E-05	-2.449E-08
       1.930000	 1.323E-03	-6.860E-05	-2.476E-08
       1.932000	 1.330E-03	-6.659E-05	-2.503E-08
       1.934000	 1.337E-03	-6.452E-05	-2.529E-08
       1.936000	 1.344E-03	-6.239E-05	-2.556E-08
       1.938000	 1.351E-03	-6.021E-05	-2.582E-08
       1.940000	 1.358E-03	-5.797E-05	-2.609E-08
       1.942000	 1.364E-03	-5.567E-05	-2.635E-08
       1.944000	 1.371E-03	-5.332E-05	-2.661E-08
       1.946000	 1.378E-03	-5.091E-05	-2.687E-08
       1.948000	 1.384E-03	-4.845E-05	-2.712E-08
       1.950000	 1.391E-03	-4.594E-05	-2.738E-08
       1.952000	 1.397E-03	-4.338E-05	-2.764E-08
       1.954000	 1.404E-03	-4.077E-05	-2.789E-08
       1.956000	 1.410E-03	-3.811E-05	-2.814E-08
       1.958000	 1.417E-03	-3.540E-05	-2.839E-08
       1.960000	 1.423E-03	-3.264E-05	-2.864E-08
       1.962000	 1.429E-03	-2.983E-05	-2.889E-08
       1.964000	 1.435E-03	-2.698E-05	-2.914E-08
       1.966000	 1.442E-03	-2.408E-05	-2.939E-08
       1.968000	 1.448E-03	-2.113E-05	-2.963E-08
       1.970000	 1.454E-03	-1.814E-05	-2.987E-08
       1.972000	 1.460E-03	-1.511E-05	-3.011E-08
       1.974000	 1.465E-03	-1.203E-05	-3.035E-08
       1.976000	 1.471E-03	-8.913E-06	-3.059E-08
       1.978000	 1.477E-03	-5.752E-06	-3.083E-08
       1.980000	 1.483E-03	-2.549E-06	-3.106E-08
       1.982000	 1.489E-03	 6.949E-07	-3.130E-08
       1.984000	 1.494E-03	 3.979E-06	-3.153E-08
       1.986000	 1.500E-03	 7.303E-06	-3.176E-08
       1.988000	 1.505E-03	 1.067E-05	-3.199E-08
       1.990000	 1.511E-03	 1.407E-05	-3.222E-08
       1.992000	 1.516E-03	 1.751E-05	-3.245E-08
       1.994000	 1.522E-03	 2.099E-05	-3.268E-08
       1.996000	 1.527E-03	 2.450E-05	-3.290E-08
       1.998000	 1.532E-03	 2.805E-05	-3.313E-08
       2.000000	 1.538E-03	 3.164E-05	-3.335E-08
       2.002000	 1.543E-03	 3.527E-05	-3.357E-08
       2.004000	 1.548E-03	 3.892E-05	-3.379E-08
       2.006000	 1.553E-03	 4.262E-05	-3.401E-08
       2.008000	 1.558E-03	 4.634E-05	-3.423E-08
       2.010000	 1.563E-03	 5.010E-05	-3.445E-08
       2.012000	 1.568E-03	 5.390E-05	-3.467E-08
       2.014000	 1.573E-03	 5.772E-05	-3.488E-08
       2.016000	 1.578E-03	 6.158E-05	-3.510E-08
       2.018000	 1.583E-03	 6.546E-05	-3.531E-08
       2.020000	 1.588E-03	 6.938E-05	-3.553E-08
       2.022000	 1.593E-03	 7.332E-05	-3.574E-08
       2.024000	 1.597E-03	 7.730E-05	-3.595E-08
       2.026000	 1.602E-03	 8.130E-05	-3.616E-08
       2.028000	 1.607E-03	 8.532E-05	-3.637E-08
       2.030000	 1.611E-03	 8.938E-05	-3.658E-08
       2.032000	 1.616E-03	 9.345E-05	-3.679E-08
       2.034000	 1.621E-03	 9.756E-05	-3.700E-08
       2.036000	 1.625E-03	 1.017E-04	-3.721E-08
       2.038000	 1.630E-03	 1.058E-04	-3.742E-08
       2.040000	 1.634E-03	 1.100E-04	-3.762E-08
       2.042000	 1.638E-03	 1.142E-04	-3.783E-08
       2.044000	 1.643E-03	 1.184E-04	-3.803E-08
       2.046000	 1.647E-03	 1.226E-04	-3.824E-08
       2.048000	 1.651E-03	 1.269E-04	-3.844E-08
       2.050000	 1.656E-03	 1.311E-04	-3.864E-08
       2.052000	 1.660E-03	 1.354E-04	-3.884E-08
       2.054000	 1.664E-03	 1.397E-04	-3.904E-08
       2.056000	 1.668E-03	 1.440E-04	-3.924E-08
       2.058000	 1.672E-03	 1.483E-04	-3.944E-08
       2.060000	 1.676E-03	 1.526E-04	-3.964E-08
       2.062000	 1.680E-03	 1.569E-04	-3.983E-08
       2.064000	 1.684E-03	 1.613E-04	-4.003E-08
       2.066000	 1.688E-03	 1.656E-04	-4.022E-08
       2.068000	 1.692E-03	 1.700E-04	-4.041E-08
       2.070000	 1.695E-03	 1.743E-04	-4.060E-08
       2.072000	 1.699E-03	 1.787E-04	-4.079E-08
       2.074000	 1.703E-03	 1.831E-04	-4.098E-08
       2.076000	 1.706E-03	 1.875E-04	-4.116E-08
       2.078000	 1.710E-03	 1.918E-04	-4.135E-08
       2.080000	 1.713E-03	 1.962E-04	-4.153E-08
       2.082000	 1.717E-03	 2.006E-04	-4.171E-08
       2.084000	 1.720E-03	 2.050E-04	-4.189E-08
       2.086000	 1.723E-03	 2.093E-04	-4.206E-08
       2.088000	 1.727E-03	 2.137E-04	-4.224E-08
       2.090000	 1.730E-03	 2.181E-04	-4.241E-08
       2.092000	 1.733E-03	 2.224E-04	-4.258E-08
       2.094000	 1.736E-03	 2.268E-04	-4.274E-08
       2.096000	 1.739E-03	 2.312E-04	-4.291E-08
       2.098000	 1.742E-03	 2.355E-04	-4.307E-08
       2.100000	 1.745E-03	 2.399E-04	-4.323E-08
       2.102000	 1.748E-03	 2.442E-04	-4.339E-08
       2.104000	 1.751E-03	 2.486E-04	-4.354E-08
       2.106000	 1.753E-03	 2.529E-04	-4.369E-08
       2.108000	 1.756E-03	 2.572E-04	-4.384E-08
       2.110000	 1.758E-03	 2.615E-04	-4.399E-08
       2.112000	 1.761E-03	 2.658E-04	-4.413E-08
       2.114000	 1.763E-03	 2.701E-04	-4.427E-08
       2.116000	 1.766E-03	 2.744E-04	-4.440E-08
       2.118000	 1.768E-03	 2.787E-04	-4.453E-08
       2.120000	 1.770E-03	 2.829E-04	-4.466E-08
       2.122000	 1.772E-03	 2.872E-04	-4.479E-08
       2.124000	 1.774E-03	 2.914E-04	-4.491E-08
       2.126000	 1.776E-03	 2.956E-04	-4.503E-08
       2.128000	 1.778E-03	 2.999E-04	-4.515E-08
       2.130000	 1.780E-03	 3.041E-04	-4.526E-08
       2.132000	 1.782E-03	 3.082E-04	-4.536E-08
       2.134000	 1.783E-03	 3.124E-04	-4.547E-08
       2.136000	 1.785E-03	 3.166E-04	-4.557E-08
       2.138000	 1.786E-03	 3.207E-04	-4.567E-08
       2.140000	 1.788E-03	 3.248E-04	-4.576E-08
       2.142000	 1.789E-03	 3.289E-04	-4.585E-08
       2.144000	 1.790E-03	 3.330E-04	-4.593E-08
       2.146000	 1.791E-03	 3.371E-04	-4.602E-08
       2.148000	 1.793E-03	 3.411E-04	-4.609E-08
       2.150000	 1.794E-03	 3.451E-04	-4.617E-08
       2.152000	 1.794E-03	 3.491E-04	-4.624E-08
       2.154000	 1.795E-03	 3.531E-04	-4.631E-08
       2.156000	 1.796E-03	 3.571E-04	-4.637E-08
       2.158000	 1.797E-03	 3.610E-04	-4.643E-08
       2.160000	 1.797E-03	 3.649E-04	-4.648E-08
       2.162000	 1.798E-03	 3.688E-04	-4.654E-08
       2.164000	 1.799E-03	 3.726E-04	-4.658E-08
       2.166000	 1.799E-03	 3.764E-04	-4.663E-08
       2.168000	 1.799E-03	 3.802E-04	-4.667E-08
       2.170000	 1.800E-03	 3.840E-04	-4.671E-08
       2.172000	 1.800E-03	 3.877E-04	-4.674E-08
       2.174000	 1.800E-03	 3.914E-04	-4.677E-08
       2.176000	 1.800E-03	 3.950E-04	-4.680E-08
       2.178000	 1.800E-03	 3.987E-04	-4.682E-08
       2.180000	 1.800E-03	 4.023E-04	-4.684E-08
       2.182000	 1.800E-03	 4.058E-04	-4.686E-08
       2.184000	 1.799E-03	 4.093E-04	-4.687E-08
       2.186000	 1.799E-03	 4.128E-04	-4.688E-08
       2.188000	 1.799E-03	 4.162E-04	-4.689E-08
       2.190000	 1.798E-03	 4.196E-04	-4.689E-08
       2.192000	 1.798E-03	 4.230E-04	-4.689E-08
       2.194000	 1.797E-03	 4.263E-04	-4.689E-08
       2.196000	 1.797E-03	 4.296E-04	-4.688E-08
       2.198000	 1.796E-03	 4.328E-04	-4.688E-08
       2.200000	 1.795E-03	 4.360E-04	-4.686E-08
       2.202000	 1.794E-03	 4.391E-04	-4.685E-08
       2.204000	 1.794E-03	 4.422E-04	-4.683E-08
       2.206000	 1.793E-03	 4.453E-04	-4.681E-08
       2.208000	 1.792E-03	 4.483E-04	-4.679E-08
       2.210000	 1.791E-03	 4.512E-04	-4.677E-08
       2.212000	 1.790E-03	 4.541E-04	-4.674E-08
       2.214000	 1.789E-03	 4.570E-04	-4.671E-08
       2.216000	 1.787E-03	 4.598E-04	-4.668E-08
       2.218000	 1.786E-03	 4.625E-04	-4.664E-08
       2.220000	 1.785E-03	 4.652E-04	-4.660E-08
       2.222000	 1.783E-03	 4.679E-04	-4.656E-08
       2.224000	 1.782E-03	 4.705E-04	-4.652E-08
       2.226000	 1.781E-03	 4.731E-04	-4.648E-08
       2.228000	 1.779E-03	 4.756E-04	-4.643E-08
       2.230000	 1.778E-03	 4.780E-04	-4.638E-08
       2.232000	 1.776E-03	 4.804E-04	-4.633E-08
       2.234000	 1.774E-03	 4.827E-04	-4.628E-08
       2.236000	 1.773E-03	 4.850E-04	-4.622E-08
       2.238000	 1.771E-03	 4.873E-04	-4.616E-08
       2.240000	 1.769E-03	 4.895E-04	-4.610E-08
       2.242000	 1.767E-03	 4.916E-04	-4.604E-08
       2.244000	 1.765E-03	 4.937E-04	-4.597E-08
       2.246000	 1.763E-03	 4.957E-04	-4.591E-08
       2.248000	 1.762E-03	 4.977E-04	-4.584E-08
       2.250000	 1.760E-03	 4.996E-04	-4.576E-08
       2.252000	 1.757E-03	 5.014E-04	-4.569E-08
       2.254000	 1.755E-03	 5.033E-04	-4.561E-08
       2.256000	 1.753E-03	 5.050E-04	-4.554E-08
       2.258000	 1.751E-03	 5.067E-04	-4.545E-08
       2.260000	 1.749E-03	 5.084E-04	-4.537E-08
       2.262000	 1.746E-03	 5.099E-04	-4.528E-08
       2.264000	 1.744E-03	 5.115E-04	-4.520E-08
       2.266000	 1.742E-03	 5.130E-04	-4.511E-08
       2.268000	 1.739E-03	 5.144E-04	-4.501E-08
       2.270000	 1.737E-03	 5.157E-04	-4.492E-08
       2.272000	 1.734E-03	 5.171E-04	-4.482E-08
       2.274000	 1.731E-03	 5.183E-04	-4.472E-08
       2.276000	 1.729E-03	 5.195E-04	-4.461E-08
       2.278000	 1.726E-03	 5.206E-04	-4.451E-08
       2.280000	 1.723E-03	 5.217E-04	-4.440E-08
       2.282000	 1.720E-03	 5.228E-04	-4.428E-08
       2.284000	 1.717E-03	 5.237E-04	-4.417E-08
       2.286000	 1.714E-03	 5.246E-04	-4.405E-08
       2.288000	 1.711E-03	 5.255E-04	-4.393E-08
       2.290000	 1.708E-03	 5.263E-04	-4.380E-08
       2.292000	 1.705E-03	 5.270E-04	-4.368E-08
       2.294000	 1.702E-03	 5.277E-04	-4.355E-08
       2.296000	 1.699E-03	 5.283E-04	-4.341E-08
       2.298000	 1.695E-03	 5.289E-04	-4.327E-08
       2.300000	 1.692E-03	 5.294E-04	-4.313E-08
       2.302000	 1.689E-03	 5.298E-04	-4.299E-08
       2.304000	 1.685E-03	 5.302E-04	-4.284E-08
       2.306000	 1.682E-03	 5.305E-04	-4.269E-08
       2.308000	 1.678E-03	 5.308E-04	-4.253E-08
       2.310000	 1.674E-03	 5.310E-04	-4.238E-08
       2.312000	 1.670E-03	 5.312E-04	-4.221E-08
       2.314000	 1.667E-03	 5.313E-04	-4.205E-08
       2.316000	 1.663E-03	 5.313E-04	-4.188E-08
       2.318000	 1.659E-03	 5.313E-04	-4.171E-08
       2.320000	 1.655E-03	 5.312E-04	-4.153E-08
       2.322000	 1.650E-03	 5.310E-04	-4.135E-08
       2.324000	 1.646E-03	 5.308E-04	-4.116E-08
       2.326000	 1.642E-03	 5.306E-04	-4.097E-08
       2.328000	 1.638E-03	 5.303E-04	-4.078E-08
       2.330000	 1.633E-03	 5.299E-04	-4.059E-08
       2.332000	 1.629E-03	 5.294E-04	-4.039E-08
       2.334000	 1.624E-03	 5.290E-04	-4.018E-08
       2.336000	 1.619E-03	 5.284E-04	-3.998E-08
       2.338000	 1.615E-03	 5.278E-04	-3.976E-08
       2.340000	 1.610E-03	 5.271E-04	-3.955E-08
       2.342000	 1.605E-03	 5.264E-04	-3.933E-08
       2.344000	 1.600E-03	 5.257E-04	-3.911E-08
       2.346000	 1.595E-03	 5.248E-04	-3.888E-08
       2.348000	 1.590E-03	 5.240E-04	-3.865E-08
       2.350000	 1.585E-03	 5.230E-04	-3.842E-08
       2.352000	 1.580E-03	 5.220E-04	-3.818E-08
       2.354000	 1.574E-03	 5.210E-04	-3.794E-08
       2.356000	 1.569E-03	 5.199E-04	-3.770E-08
       2.358000	 1.563E-03	 5.188E-04	-3.745E-08
       2.360000	 1.558E-03	 5.176E-04	-3.720E-08
       2.362000	 1.552E-03	 5.163E-04	-3.695E-08
       2.364000	 1.547E-03	 5.150E-04	-3.670E-08
       2.366000	 1.541E-03	 5.137E-04	-3.644E-08
       2.368000	 1.535E-03	 5.123E-04	-3.617E-08
       2.370000	 1.529E-03	 5.108E-04	-3.591E-08
       2.372000	 1.523E-03	 5.093E-04	-3.564E-08
       2.374000	 1.517E-03	 5.078E-04	-3.537E-08
       2.376000	 1.511E-03	 5.062E-04	-3.510E-08
       2.378000	 1.505E-03	 5.045E-04	-3.482E-08
       2.380000	 1.499E-03	 5.029E-04	-3.455E-08
       2.382000	 1.493E-03	 5.011E-04	-3.427E-08
       2.384000	 1.486E-03	 4.993E-04	-3.398E-08
       2.386000	 1.480E-03	 4.975E-04	-3.370E-08
       2.388000	 1.473E-03	 4.956E-04	-3.341E-08
       2.390000	 1.467E-03	 4.937E-04	-3.313E-08
       2.392000	 1.460E-03	 4.917E-04	-3.284E-08
       2.394000	 1.454E-03	 4.897E-04	-3.254E-08
       2.396000	 1.447E-03	 4.877E-04	-3.225E-08
       2.398000	 1.440E-03	 4.856E-04	-3.196E-08
       2.400000	 1.434E-03	 4.834E-04	-3.166E-08
       2.402000	 1.427E-03	 4.812E-04	-3.136E-08
       2.404000	 1.420E-03	 4.790E-04	-3.107E-08
       2.406000	 1.413E-03	 4.767E-04	-3.077E-08
       2.408000	 1.406E-03	 4.744E-04	-3.047E-08
       2.410000	 1.399E-03	 4.720E-04	-3.016E-08
       2.412000	 1.392E-03	 4.696E-04	-2.986E-08
       2.414000	 1.385E-03	 4.672E-04	-2.956E-08
       2.416000	 1.378E-03	 4.647E-04	-2.926E-08
       2.418000	 1.371E-03	 4.622E-04	-2.895E-08
       2.420000	 1.364E-03	 4.596E-04	-2.865E-08
       2.422000	 1.356E-03	 4.570E-04	-2.835E-08
       2.424000	 1.349E-03	 4.543E-04	-2.804E-08
       2.426000	 1.342E-03	 4.516E-04	-2.774E-08
       2.428000	 1.334E-03	 4.489E-04	-2.743E-08
       2.430000	 1.327E-03	 4.461E-04	-2.713E-08
       2.432000	 1.320E-03	 4.433E-04	-2.682E-08
       2.434000	 1.312E-03	 4.405E-04	-2.652E-08
       2.436000	 1.305E-03	 4.376E-04	-2.621E-08
       2.438000	 1.297E-03	 4.347E-04	-2.591E-08
       2.440000	 1.290E-03	 4.317E-04	-2.561E-08
       2.442000	 1.282E-03	 4.287E-04	-2.530E-08
       2.444000	 1.275E-03	 4.257E-04	-2.500E-08
       2.446000	 1.267E-03	 4.226E-04	-2.470E-08
       2.448000	 1.259E-03	 4.195E-04	-2.440E-08
       2.450000	 1.252E-03	 4.164E-04	-2.410E-08
       2.452000	 1.244E-03	 4.132E-04	-2.380E-08
       2.454000	 1.236E-03	 4.100E-04	-2.350E-08
       2.456000	 1.229E-03	 4.068E-04	-2.320E-08
       2.458000	 1.221E-03	 4.036E-04	-2.290E-08
       2.460000	 1.213E-03	 4.003E-04	-2.260E-08
       2.462000	 1.205E-03	 3.970E-04	-2.231E-08
       2.464000	 1.198E-03	 3.936E-04	-2.201E-08
       2.466000	 1.190E-03	 3.902E-04	-2.172E-08
       2.468000	 1.182E-03	 3.868E-04	-2.142E-08
       2.470000	 1.174E-03	 3.834E-04	-2.113E-08
       2.472000	 1.166E-03	 3.800E-04	-2.084E-08
       2.474000	 1.158E-03	 3.765E-04	-2.055E-08
       2.476000	 1.150E-03	 3.730E-04	-2.026E-08
       2.478000	 1.142E-03	 3.695E-04	-1.998E-08
       2.480000	 1.134E-03	 3.660E-04	-1.969E-08
       2.482000	 1.126E-03	 3.624E-04	-1.940E-08
       2.484000	 1.118E-03	 3.588E-04	-1.912E-08
       2.486000	 1.110E-03	 3.552E-04	-1.884E-08
       2.488000	 1.102E-03	 3.516E-04	-1.856E-08
       2.490000	 1.094E-03	 3.480E-04	-1.828E-08
       2.492000	 1.086E-03	 3.443E-04	-1.800E-08
       2.494000	 1.078E-03	 3.407E-04	-1.772E-08
       2.496000	 1.070E-03	 3.370E-04	-1.744E-08
       2.498000	 1.062E-03	 3.333E-04	-1.717E-08
       2.500000	 1.054E-03	 3.296E-04	-1.690E-08
       2.502000	 1.046E-03	 3.259E-04	-1.662E-08
       2.504000	 1.037E-03	 3.222E-04	-1.635E-08
       2.506000	 1.029E-03	 3.185E-04	-1.609E-08
       2.508000	 1.021E-03	 3.147E-04	-1.582E-08
       2.510000	 1.013E-03	 3.110E-04	-1.555E-08
       2.512000	 1.004E-03	 3.072E-04	-1.529E-08
       2.514000	 9.961E-04	 3.035E-04	-1.503E-08
       2.516000	 9.878E-04	 2.997E-04	-1.476E-08
       2.518000	 9.795E-04	 2.960E-04	-1.450E-08
       2.520000	 9.711E-04	 2.922E-04	-1.425E-08
       2.522000	 9.628E-04	 2.884E-04	-1.399E-08
       2.524000	 9.544E-04	 2.846E-04	-1.374E-08
       2.526000	 9.460E-04	 2.808E-04	-1.348E-08
       2.528000	 9.376E-04	 2.771E-04	-1.323E-08
       2.530000	 9.292E-04	 2.733E-04	-1.298E-08
       2.532000	 9.207E-04	 2.695E-04	-1.273E-08
       2.534000	 9.122E-04	 2.657E-04	-1.249E-08
       2.536000	 9.038E-04	 2.619E-04	-1.224E-08
       2.538000	 8.953E-04	 2.582E-04	-1.200E-08
       2.540000	 8.868E-04	 2.544E-04	-1.176E-08
       2.542000	 8.783E-04	 2.506E-04	-1.152E-08
       2.544000	 8.697E-04	 2.468E-04	-1.129E-08
       2.546000	 8.612E-04	 2.431E-04	-1.105E-08
       2.548000	 8.527E-04	 2.393E-04	-1.082E-08
       2.550000	 8.441E-04	 2.356E-04	-1.059E-08
       2.552000	 8.355E-04	 2.318E-04	-1.036E-08
       2.554000	 8.270E-04	 2.281E-04	-1.014E-08
       2.556000	 8.184E-04	 2.243E-04	-9.914E-09
       2.558000	 8.098E-04	 2.206E-04	-9.692E-09
       2.560000	 8.012E-04	 2.169E-04	-9.474E-09
       2.562000	 7.926E-04	 2.132E-04	-9.257E-09
       2.564000	 7.840E-04	 2.095E-04	-9.043E-09
       2.566000	 7.754E-04	 2.059E-04	-8.832E-09
       2.568000	 7.668E-04	 2.022E-04	-8.623E-09
       2.570000	 7.582E-04	 1.986E-04	-8.417E-09
       2.572000	 7.496E-04	 1.949E-04	-8.213E-09
       2.574000	 7.411E-04	 1.913E-04	-8.012E-09
       2.576000	 7.325E-04	 1.877E-04	-7.813E-09
       2.578000	 7.239E-04	 1.841E-04	-7.617E-09
       2.580000	 7.154E-04	 1.805E-04	-7.424E-09
       2.582000	 7.068E-04	 1.770E-04	-7.234E-09
       2.584000	 6.983E-04	 1.735E-04	-7.046E-09
       2.586000	 6.898E-04	 1.700E-04	-6.862E-09
       2.588000	 6.813E-04	 1.665E-04	-6.680E-09
       2.590000	 6.728E-04	 1.630E-04	-6.501E-09
       2.592000	 6.643E-04	 1.596E-04	-6.325E-09
       2.594000	 6.559E-04	 1.562E-04	-6.152E-09
       2.596000	 6.475E-04	 1.528E-04	-5.982E-09
       2.598000	 6.391E-04	 1.494E-04	-5.815E-09
       2.600000	 6.307E-04	 1.461E-04	-5.651E-09
       2.602000	 6.224E-04	 1.427E-04	-5.490E-09
       2.604000	 6.141E-04	 1.394E-04	-5.332E-09
       2.606000	 6.058E-04	 1.362E-04	-5.177E-09
       2.608000	 5.975E-04	 1.330E-04	-5.025E-09
       2.610000	 5.893E-04	 1.298E-04	-4.876E-09
       2.612000	 5.812E-04	 1.266E-04	-4.730E-09
       2.614000	 5.730E-04	 1.234E-04	-4.587E-09
       2.616000	 5.649E-04	 1.203E-04	-4.447E-09
       2.618000	 5.569E-04	 1.173E-04	-4.311E-09
       2.620000	 5.489E-04	 1.142E-04	-4.177E-09
       2.622000	 5.409E-04	 1.112E-04	-4.046E-09
       2.624000	 5.330E-04	 1.082E-04	-3.918E-09
       2.626000	 5.251E-04	 1.053E-04	-3.793E-09
       2.628000	 5.173E-04	 1.024E-04	-3.671E-09
       2.630000	 5.096E-04	 9.952E-05	-3.552E-09
       2.632000	 5.018E-04	 9.668E-05	-3.436E-09
       2.634000	 4.942E-04	 9.389E-05	-3.323E-09
       2.636000	 4.866E-04	 9.113E-05	-3.213E-09
       2.638000	 4.790E-04	 8.840E-05	-3.105E-09
       2.640000	 4.715E-04	 8.572E-05	-3.001E-09
       2.642000	 4.641E-04	 8.308E-05	-2.899E-09
       2.644000	 4.567E-04	 8.047E-05	-2.800E-09
       2.646000	 4.494E-04	 7.791E-05	-2.703E-09
       2.648000	 4.421E-04	 7.538E-05	-2.609E-09
       2.650000	 4.349E-04	 7.290E-05	-2.518E-09
       2.652000	 4.278E-04	 7.045E-05	-2.429E-09
       2.654000	 4.207E-04	 6.805E-05	-2.343E-09
       2.656000	 4.137E-04	 6.569E-05	-2.259E-09
       2.658000	 4.068E-04	 6.337E-05	-2.178E-09
       2.660000	 3.999E-04	 6.110E-05	-2.099E-09
       2.662000	 3.931E-04	 5.887E-05	-2.022E-09
       2.664000	 3.863E-04	 5.668E-05	-1.948E-09
       2.666000	 3.797E-04	 5.453E-05	-1.876E-09
       2.668000	 3.730E-04	 5.243E-05	-1.806E-09
       2.670000	 3.665E-04	 5.038E-05	-1.738E-09
       2.672000	 3.600E-04	 4.837E-05	-1.672E-09
       2.674000	 3.536E-04	 4.640E-05	-1.609E-09
       2.676000	 3.473E-04	 4.448E-05	-1.547E-09
       2.678000	 3.410E-04	 4.261E-05	-1.488E-09
       2.680000	 3.348E-04	 4.078E-05	-1.430E-09
       2.682000	 3.286E-04	 3.900E-05	-1.374E-09
       2.684000	 3.225E-04	 3.727E-05	-1.320E-09
       2.686000	 3.165E-04	 3.559E-05	-1.268E-09
       2.688000	 3.106E-04	 3.396E-05	-1.218E-09
       2.690000	 3.047E-04	 3.237E-05	-1.169E-09
       2.692000	 2.989E-04	 3.084E-05	-1.122E-09
       2.694000	 2.932E-04	 2.935E-05	-1.076E-09
       2.696000	 2.875E-04	 2.792E-05	-1.033E-09
       2.698000	 2.819E-04	 2.653E-05	-9.901E-10
       2.700000	 2.764E-04	 2.520E-05	-9.491E-10
       2.702000	 2.709E-04	 2.392E-05	-9.096E-10
       2.704000	 2.655E-04	 2.269E-05	-8.714E-10
       2.706000	 2.601E-04	 2.151E-05	-8.346E-10
       2.708000	 2.548E-04	 2.039E-05	-7.991E-10
       2.710000	 2.496E-04	 1.932E-05	-7.648E-10
       2.712000	 2.445E-04	 1.831E-05	-7.318E-10
       2.714000	 2.394E-04	 1.734E-05	-7.000E-10
       2.716000	 2.344E-04	 1.644E-05	-6.694E-10
       2.718000	 2.294E-04	 1.559E-05	-6.399E-10
       2.720000	 2.245E-04	 1.479E-05	-6.114E-10
       2.722000	 2.197E-04	 1.405E-05	-5.840E-10
       2.724000	 2.149E-04	 1.336E-05	-5.577E-10
       2.726000	 2.102E-04	 1.273E-05	-5.323E-10
       2.728000	 2.056E-04	 1.216E-05	-5.079E-10
       2.730000	 2.010E-04	 1.164E-05	-4.844E-10
       2.732000	 1.964E-04	 1.119E-05	-4.618E-10
       2.734000	 1.920E-04	 1.078E-05	-4.401E-10
       2.736000	 1.876E-04	 1.044E-05	-4.193E-10
       2.738000	 1.832E-04	 1.015E-05	-3.992E-10
       2.740000	 1.790E-04	 9.922E-06	-3.800E-10
       2.742000	 1.747E-04	 9.750E-06	-3.615E-10
       2.744000	 1.706E-04	 9.636E-06	-3.438E-10
       2.746000	 1.665E-04	 9.579E-06	-3.268E-10
       2.748000	 1.625E-04	 9.580E-06	-3.105E-10
       2.750000	 1.585E-04	 9.639E-06	-2.949E-10
